"weave","exposure","target","replication","rmse","overexposed","sd_exposure"
"setbased","bigm","maxinfo","14",0.350582362280159,0.0550918196994992,0.0814559074601879
"setbased","bigm","maxinfo","15",0.349487716567124,0.0550918196994992,0.0812691097812958
"setbased","bigm","maxinfo","16",0.350736186827394,0.0534223706176962,0.0816779341502485
"setbased","bigm","maxinfo","17",0.354082510206296,0.0534223706176962,0.0818009271518678
"setbased","bigm","maxinfo","18",0.351671423770114,0.0450751252086811,0.0816422785660736
"setbased","bigm","maxinfo","19",0.352990221340678,0.0567612687813022,0.0817498246076002
"setbased","bigm","maxinfo","2",0.34228774528598,0.0617696160267112,0.0817190323289384
"setbased","bigm","maxinfo","20",0.355895184882812,0.0550918196994992,0.0815569496163954
"setbased","bigm","maxinfo","21",0.355663911582338,0.0467445742904841,0.0813666871014281
"setbased","bigm","maxinfo","22",0.356301485871984,0.0400667779632721,0.0813331847018257
"setbased","bigm","maxinfo","23",0.357139530570643,0.0567612687813022,0.0814179504335797
"setbased","bigm","maxinfo","24",0.359360346539881,0.0484140233722871,0.0816548194685222
"setbased","bigm","maxinfo","25",0.357540302111043,0.0484140233722871,0.0811901264485895
"setbased","bigm","maxinfo","26",0.351429601488153,0.0517529215358932,0.0816484149028585
"setbased","bigm","maxinfo","27",0.356293570072142,0.0450751252086811,0.0815290463287763
"setbased","bigm","maxinfo","28",0.355458225902499,0.0584307178631052,0.0815869020487677
"setbased","bigm","maxinfo","29",0.360279658696811,0.0467445742904841,0.0811983177163298
"setbased","bigm","maxinfo","3",0.348601024695449,0.0550918196994992,0.0814875272723708
"setbased","bigm","maxinfo","30",0.3500872737079,0.0534223706176962,0.0816427046016835
"setbased","bigm","maxinfo","31",0.352338782902276,0.0450751252086811,0.0808902479784939
"setbased","bigm","maxinfo","32",0.349952327812253,0.0484140233722871,0.0812433396948826
"setbased","bigm","maxinfo","33",0.349711479133907,0.0517529215358932,0.0811326951648421
"setbased","bigm","maxinfo","34",0.352133647921537,0.0467445742904841,0.0816060844588063
"setbased","bigm","maxinfo","35",0.360776216851742,0.0434056761268781,0.0810636356247227
"setbased","bigm","maxinfo","36",0.354531861942426,0.0500834724540902,0.081165504007335
"setbased","bigm","maxinfo","37",0.354691937215203,0.0484140233722871,0.0816400778928871
"setbased","bigm","maxinfo","38",0.351547376336069,0.0484140233722871,0.0814342041732255
"setbased","bigm","maxinfo","39",0.355715792293251,0.0450751252086811,0.081289204859673
"setbased","bigm","maxinfo","4",0.351583894934423,0.0434056761268781,0.0815464049760045
"setbased","bigm","maxinfo","40",0.355628901070675,0.0617696160267112,0.0818494660598126
"setbased","bigm","maxinfo","41",0.355779302638369,0.0534223706176962,0.0816747303795411
"setbased","bigm","maxinfo","42",0.353296240533223,0.0500834724540902,0.0814023393201005
"setbased","bigm","maxinfo","43",0.343169281493637,0.0467445742904841,0.081641014374245
"setbased","bigm","maxinfo","44",0.357629498069244,0.0467445742904841,0.0813101011711976
"setbased","bigm","maxinfo","45",0.355794613303334,0.0534223706176962,0.0814607965950606
"setbased","bigm","maxinfo","46",0.347108819650516,0.0450751252086811,0.081122210815457
"setbased","bigm","maxinfo","47",0.354302532263636,0.0601001669449082,0.0820415017169689
"setbased","bigm","maxinfo","48",0.355037815157894,0.0517529215358932,0.081540145296322
"setbased","bigm","maxinfo","49",0.345402619016025,0.0601001669449082,0.0817987094857897
"setbased","bigm","maxinfo","5",0.352531607803913,0.0450751252086811,0.0813173631877896
"setbased","bigm","maxinfo","50",0.350901962416678,0.0484140233722871,0.0815044023512695
"setbased","bigm","maxinfo","51",0.359456034372864,0.0484140233722871,0.0812750784181005
"setbased","bigm","maxinfo","52",0.351890923928627,0.0534223706176962,0.0816249017923095
"setbased","bigm","maxinfo","53",0.349942979994084,0.0450751252086811,0.0811845767101991
"setbased","bigm","maxinfo","54",0.360561752096036,0.0400667779632721,0.0811699837676772
"setbased","bigm","maxinfo","55",0.3566120767423,0.0534223706176962,0.0818059330339841
"setbased","bigm","maxinfo","56",0.349933450344808,0.0534223706176962,0.0815483571824679
"setbased","bigm","maxinfo","57",0.357022187335166,0.0367278797996661,0.0813435826525856
"setbased","bigm","maxinfo","58",0.355871048605486,0.0567612687813022,0.0814363208801236
"setbased","bigm","maxinfo","59",0.3558689613188,0.0434056761268781,0.0814238761214278
"setbased","bigm","maxinfo","6",0.349709815320411,0.0484140233722871,0.0812719394241006
"setbased","bigm","maxinfo","60",0.34704338042664,0.0584307178631052,0.0816414158371543
"setbased","bigm","maxinfo","61",0.357134812522284,0.0550918196994992,0.0813624796056969
"setbased","bigm","maxinfo","62",0.350076265313513,0.0567612687813022,0.081346158908659
"setbased","bigm","maxinfo","63",0.355734387727154,0.0500834724540902,0.0813684734538066
"setbased","bigm","maxinfo","64",0.350178017962955,0.0500834724540902,0.081322298488177
"setbased","bigm","maxinfo","65",0.350948772224311,0.0383973288814691,0.0812876019126607
"setbased","bigm","maxinfo","66",0.354031457253916,0.0467445742904841,0.0816712103454647
"setbased","bigm","maxinfo","67",0.351449103912964,0.0567612687813022,0.0812596431774505
"setbased","bigm","maxinfo","68",0.356945310334276,0.0500834724540902,0.0816313672003527
"setbased","bigm","maxinfo","69",0.346471241159811,0.0634390651085142,0.0818375238608043
"setbased","bigm","maxinfo","7",0.349829246467537,0.0467445742904841,0.0812547435855038
"setbased","bigm","maxinfo","70",0.350903644350254,0.0467445742904841,0.0816098523707488
"setbased","bigm","maxinfo","71",0.355006520366449,0.0383973288814691,0.0809065936762665
"setbased","bigm","maxinfo","72",0.353740841262238,0.0484140233722871,0.081435459254813
"setbased","bigm","maxinfo","73",0.349026232694331,0.0517529215358932,0.0819010307633293
"setbased","bigm","maxinfo","74",0.351166642160275,0.0500834724540902,0.0813532203758024
"setbased","bigm","maxinfo","75",0.347270954265007,0.0550918196994992,0.0812951654387138
"setbased","bigm","maxinfo","76",0.348942002806641,0.0500834724540902,0.0814457694122045
"setbased","bigm","maxinfo","77",0.351644748552193,0.0567612687813022,0.0815228255208226
"setbased","bigm","maxinfo","78",0.348617092464347,0.0467445742904841,0.0813238415306349
"setbased","bigm","maxinfo","79",0.352301688924442,0.0434056761268781,0.0813640802554473
"setbased","bigm","maxinfo","8",0.364271943636276,0.0450751252086811,0.0815445757653526
"setbased","bigm","maxinfo","80",0.35409439916333,0.0484140233722871,0.0816386784764024
"setbased","bigm","maxinfo","81",0.351258986243236,0.0500834724540902,0.0814887068357822
"setbased","bigm","maxinfo","82",0.352086547290404,0.0517529215358932,0.0814133323206997
"setbased","bigm","maxinfo","83",0.353515591792993,0.0467445742904841,0.0813160083954366
"setbased","bigm","maxinfo","84",0.349662483111112,0.0534223706176962,0.0815968840228368
"setbased","bigm","maxinfo","85",0.353563371628484,0.0517529215358932,0.0816763224530853
"setbased","bigm","maxinfo","86",0.346866285064375,0.0517529215358932,0.0814771279884503
"setbased","bigm","maxinfo","87",0.343107130818607,0.0601001669449082,0.0817298894329234
"setbased","bigm","maxinfo","88",0.343023579209923,0.0534223706176962,0.0816130562294981
"setbased","bigm","maxinfo","89",0.353138226633712,0.0500834724540902,0.0813673653116203
"setbased","bigm","maxinfo","9",0.343386510493566,0.0500834724540902,0.0814179093556303
"setbased","bigm","maxinfo","90",0.352219519409958,0.0534223706176962,0.0816366448553566
"setbased","bigm","maxinfo","91",0.349523182059872,0.0467445742904841,0.081252812314357
"setbased","bigm","maxinfo","92",0.356860751323655,0.0550918196994992,0.0815181739629247
"setbased","bigm","maxinfo","93",0.351744170031458,0.0517529215358932,0.0813345951313426
"setbased","bigm","maxinfo","94",0.342445784893596,0.0617696160267112,0.0816886812607223
"setbased","bigm","maxinfo","95",0.351391533836782,0.0517529215358932,0.081469508283131
"setbased","bigm","maxinfo","96",0.358983989004883,0.0500834724540902,0.0812716818138088
"setbased","bigm","maxinfo","97",0.354207009558639,0.0434056761268781,0.0814873557130133
"setbased","bigm","maxinfo","98",0.352855626989174,0.0467445742904841,0.0812174790730754
"setbased","bigm","maxinfo","99",0.353776238039254,0.0484140233722871,0.0813142537947447
"setbased","none","goalinfo6","1",0.386662881657407,0.0383973288814691,0.112608871039325
"setbased","none","goalinfo6","10",0.383042715954494,0.0383973288814691,0.112546035667382
"setbased","none","goalinfo6","100",0.382569092107523,0.0400667779632721,0.112753369729008
"setbased","none","goalinfo6","11",0.385184550195563,0.0400667779632721,0.112803369829
"setbased","none","goalinfo6","12",0.388226659919684,0.0383973288814691,0.112717492672952
"setbased","none","goalinfo6","13",0.387167156006844,0.0400667779632721,0.112705487000243
"setbased","none","goalinfo6","14",0.386759600782119,0.0400667779632721,0.112606931019695
"setbased","none","goalinfo6","15",0.38453664367145,0.0367278797996661,0.112360600117768
"setbased","none","goalinfo6","16",0.383634317808981,0.0400667779632721,0.112771726591184
"setbased","none","goalinfo6","17",0.386765949323756,0.0400667779632721,0.112342467232008
"setbased","none","goalinfo6","18",0.376350248905524,0.0383973288814691,0.112523721069411
"setbased","none","goalinfo6","19",0.383622790488678,0.0400667779632721,0.11272901050748
"setbased","none","goalinfo6","2",0.381134765427808,0.0383973288814691,0.112685911391127
"setbased","none","goalinfo6","20",0.388299932795961,0.0383973288814691,0.112671309230468
"setbased","none","goalinfo6","21",0.382888058027693,0.0400667779632721,0.112860737478434
"setbased","none","goalinfo6","22",0.385184703989714,0.0400667779632721,0.1129629411098
"setbased","none","goalinfo6","23",0.389249418310615,0.0400667779632721,0.112747844170873
"setbased","none","goalinfo6","24",0.388119937671193,0.0367278797996661,0.112741023761353
"setbased","none","goalinfo6","25",0.383957260596142,0.0383973288814691,0.11275415873336
"setbased","none","goalinfo6","26",0.382867592228879,0.0367278797996661,0.11302922984769
"setbased","none","goalinfo6","27",0.391048541136814,0.0400667779632721,0.112752931324955
"setbased","none","goalinfo6","28",0.385711213213297,0.0350584307178631,0.112547243936437
"setbased","none","goalinfo6","29",0.380921768680849,0.0383973288814691,0.112806778793511
"setbased","none","goalinfo6","3",0.382976399800863,0.0400667779632721,0.112701880300967
"setbased","none","goalinfo6","30",0.37951756818978,0.0383973288814691,0.112453984839651
"setbased","none","goalinfo6","31",0.386186336796978,0.0400667779632721,0.112823709426067
"setbased","none","goalinfo6","32",0.376148205833346,0.0367278797996661,0.112691079098229
"setbased","none","goalinfo6","33",0.380422752336337,0.0383973288814691,0.112151994827443
"setbased","none","goalinfo6","34",0.38210396613798,0.0400667779632721,0.112721062674775
"setbased","none","goalinfo6","35",0.383427426535933,0.0367278797996661,0.11259727616285
"setbased","none","goalinfo6","36",0.387265709447896,0.0367278797996661,0.112793025490467
"setbased","none","goalinfo6","37",0.379458923368082,0.0367278797996661,0.112342007575896
"setbased","none","goalinfo6","38",0.38516666164817,0.0383973288814691,0.112712415788465
"setbased","none","goalinfo6","39",0.387369205318201,0.0367278797996661,0.11286091646586
"setbased","none","goalinfo6","4",0.380017340453728,0.0400667779632721,0.112543544797324
"setbased","none","goalinfo6","40",0.383702793244513,0.0400667779632721,0.112915303049845
"setbased","none","goalinfo6","41",0.382700886558032,0.0383973288814691,0.112357231195721
"setbased","none","goalinfo6","42",0.381065070751547,0.0400667779632721,0.112863712070369
"setbased","none","goalinfo6","43",0.376240826518678,0.0400667779632721,0.113115310881484
"setbased","none","goalinfo6","44",0.383285473684415,0.0367278797996661,0.112616238770191
"setbased","none","goalinfo6","45",0.389425007790926,0.0400667779632721,0.112972058480345
"setbased","none","goalinfo6","46",0.384951123168329,0.0400667779632721,0.112495164863597
"setbased","none","goalinfo6","47",0.384354441915285,0.0400667779632721,0.112637732754596
"setbased","none","goalinfo6","48",0.382231600303564,0.0367278797996661,0.112454256671058
"setbased","none","goalinfo6","49",0.385808018469333,0.0367278797996661,0.112351745691058
"setbased","none","goalinfo6","5",0.38081966738265,0.0383973288814691,0.112563331756613
"setbased","none","goalinfo6","50",0.384614657108029,0.0400667779632721,0.112830265176332
"setbased","none","goalinfo6","51",0.384297284427761,0.0383973288814691,0.112710053223397
"setbased","none","goalinfo6","52",0.378973396667777,0.0400667779632721,0.112939800361288
"setbased","none","goalinfo6","53",0.380354153727859,0.0400667779632721,0.112528328550563
"setbased","none","goalinfo6","54",0.383426407944247,0.0367278797996661,0.112612063148302
"setbased","none","goalinfo6","55",0.38525858570938,0.0400667779632721,0.112665595600738
"setbased","none","goalinfo6","56",0.378467146174987,0.0400667779632721,0.112913144368579
"setbased","none","goalinfo6","57",0.388299087875992,0.0400667779632721,0.112915203528674
"setbased","none","goalinfo6","58",0.38253739373235,0.0417362270450751,0.112637227983119
"setbased","none","goalinfo6","59",0.387005038699278,0.0350584307178631,0.112720228339394
"setbased","none","goalinfo6","6",0.378991949065642,0.0367278797996661,0.11273809577108
"setbased","none","goalinfo6","60",0.380155925412365,0.0383973288814691,0.112430932097309
"setbased","none","goalinfo6","61",0.387107261977426,0.0400667779632721,0.112755559350794
"setbased","none","goalinfo6","62",0.380107937516729,0.0400667779632721,0.112432496777998
"setbased","none","goalinfo6","63",0.379822406636465,0.0400667779632721,0.112999377172769
"setbased","none","goalinfo6","64",0.383343940735402,0.0400667779632721,0.112358006312727
"setbased","none","goalinfo6","65",0.380012756590939,0.0367278797996661,0.112891314132891
"setbased","none","goalinfo6","66",0.376820622858682,0.0400667779632721,0.112739503114498
"setbased","none","goalinfo6","67",0.379753266692693,0.0383973288814691,0.112617522312181
"setbased","none","goalinfo6","68",0.387575748500983,0.0383973288814691,0.112645901424128
"setbased","none","goalinfo6","69",0.382824186723543,0.0400667779632721,0.11271099327029
"setbased","none","goalinfo6","7",0.384520297419055,0.0400667779632721,0.112772398025775
"setbased","none","goalinfo6","70",0.385151426992465,0.0400667779632721,0.112766518685365
"setbased","none","goalinfo6","71",0.38934427655065,0.0350584307178631,0.112512903952457
"setbased","none","goalinfo6","72",0.383896031670608,0.0350584307178631,0.112855356462315
"setbased","none","goalinfo6","73",0.377793479478304,0.0400667779632721,0.112754236447024
"setbased","none","goalinfo6","74",0.386178559290354,0.0367278797996661,0.112800400761709
"setbased","none","goalinfo6","75",0.382622873653112,0.0367278797996661,0.112569061866901
"setbased","none","goalinfo6","76",0.379999616326907,0.0400667779632721,0.112859915436512
"setbased","none","goalinfo6","77",0.381049528468612,0.0400667779632721,0.112691397249341
"setbased","none","goalinfo6","78",0.385038643452743,0.0383973288814691,0.112764629425456
"setbased","none","goalinfo6","79",0.383363744101215,0.0400667779632721,0.112607061701798
"setbased","none","goalinfo6","8",0.392090609799995,0.0367278797996661,0.112630967441099
"setbased","none","goalinfo6","80",0.385031811891484,0.0400667779632721,0.112880240104201
"setbased","none","goalinfo6","81",0.380385022994949,0.0400667779632721,0.112913545421979
"setbased","none","goalinfo6","82",0.386682373423096,0.0400667779632721,0.112726124335286
"setbased","none","goalinfo6","83",0.38133910572902,0.0383973288814691,0.112877348910009
"setbased","none","goalinfo6","84",0.390760156970061,0.0383973288814691,0.1123653285828
"setbased","none","goalinfo6","85",0.380117577517048,0.0400667779632721,0.112842738309825
"setbased","none","goalinfo6","86",0.378820233005145,0.0400667779632721,0.112683696078159
"setbased","none","goalinfo6","87",0.382516483254055,0.0400667779632721,0.112418205615497
"setbased","none","goalinfo6","88",0.37727656288879,0.0400667779632721,0.112809196848517
"setbased","none","goalinfo6","89",0.389794355379471,0.0400667779632721,0.112959979197486
